"No.","Time","Source","Destination","Protocol","Length","Info"
"132629","141.374861","142.250.191.138","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2201 [PSH, ACK] Seq=15348261 Ack=8102 Win=262912 Len=1240 [TCP PDU reassembled in 132663]"
"132630","141.374864","142.250.191.138","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2201 [ACK] Seq=15349501 Ack=8102 Win=262912 Len=1240 [TCP PDU reassembled in 132663]"
"132631","141.374866","142.250.191.138","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2201 [ACK] Seq=15350741 Ack=8102 Win=262912 Len=1240 [TCP PDU reassembled in 132663]"
"132672","141.381762","142.250.191.138","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2201 [ACK] Seq=15375541 Ack=8102 Win=262912 Len=1240 [TCP PDU reassembled in 132663]"
"132690","141.384709","142.250.191.138","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2201 [PSH, ACK] Seq=15392901 Ack=8102 Win=262912 Len=1240"
"132691","141.384712","142.250.191.138","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2201 [ACK] Seq=15394141 Ack=8102 Win=262912 Len=1240"
"132692","141.384716","142.250.191.138","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2201 [PSH, ACK] Seq=15389181 Ack=8102 Win=262912 Len=1240"
"132745","141.395845","142.250.191.138","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2201 [ACK] Seq=15432581 Ack=8102 Win=262912 Len=1240 [TCP PDU reassembled in 132749]"
"138079","143.256288","192.168.2.103","142.250.191.138","TCP","1386","[TCP Retransmission] 2193  >  443 [ACK] Seq=66717 Ack=1521712 Win=262144 Len=1240"
"138522","147.441961","192.168.2.103","142.250.191.138","TCP","1394","[TCP Retransmission] 2193  >  443 [PSH, ACK] Seq=69342 Ack=1522345 Win=262656 Len=1240 [TCP PDU reassembled in 138521]"
"138840","148.388101","192.168.2.103","23.196.50.125","TCP","1386","[TCP Retransmission] 2224  >  443 [ACK] Seq=757 Ack=265 Win=261632 Len=1240"
"138867","148.397491","192.168.2.103","23.196.50.125","TCP","1394","[TCP Retransmission] 2224  >  443 [ACK] Seq=1997 Ack=644 Win=261376 Len=1240 [TCP PDU reassembled in 138832]"
"138868","148.397492","192.168.2.103","23.196.50.125","TCP","224","[TCP Retransmission] 2224  >  443 [PSH, ACK] Seq=3237 Ack=644 Win=261376 Len=70"
"139042","149.127836","23.196.50.125","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2224 [PSH, ACK] Seq=26239 Ack=3307 Win=64128 Len=1240"
"139099","149.136869","23.196.50.125","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2224 [ACK] Seq=58479 Ack=3307 Win=64128 Len=1240"
"139100","149.136873","23.196.50.125","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2224 [ACK] Seq=59719 Ack=3307 Win=64128 Len=1240"
"139101","149.136878","23.196.50.125","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2224 [PSH, ACK] Seq=60959 Ack=3307 Win=64128 Len=1240"
"139114","149.138811","23.196.50.125","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2224 [ACK] Seq=63439 Ack=3307 Win=64128 Len=1240"
"139115","149.138815","23.196.50.125","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  2224 [ACK] Seq=64679 Ack=3307 Win=64128 Len=1240"
"139287","149.447873","192.168.2.103","13.107.42.16","TCP","1386","[TCP Retransmission] 2225  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=1240"
"139293","149.471447","192.168.2.103","13.107.42.16","TCP","701","[TCP Retransmission] 2225  >  443 [PSH, ACK] Seq=1241 Ack=1 Win=66048 Len=555 [TCP PDU reassembled in 139281]"
"139414","149.673572","192.168.2.103","204.79.197.235","TCP","1386","[TCP Retransmission] 2226  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=1240"
"139425","149.697217","192.168.2.103","204.79.197.235","TCP","626","[TCP Retransmission] 2226  >  443 [PSH, ACK] Seq=1241 Ack=1 Win=66560 Len=480 [TCP PDU reassembled in 139408]"
"139451","149.750712","204.79.197.235","192.168.2.103","TCP","457","[TCP Retransmission] 443  >  2226 [PSH, ACK] Seq=3820 Ack=2287 Win=4193792 Len=303 [TCP PDU reassembled in 139453]"
"139728","151.603537","192.168.2.103","142.250.191.138","TCP","1394","[TCP Retransmission] 2193  >  443 [ACK] Seq=72515 Ack=1523611 Win=262656 Len=1240"
"139729","151.603564","192.168.2.103","142.250.191.138","TCP","847","[TCP Retransmission] 2193  >  443 [PSH, ACK] Seq=73755 Ack=1523611 Win=262656 Len=693 [TCP PDU reassembled in 139725]"
"139788","151.686808","192.168.2.103","156.225.111.12","TCP","1394","[TCP Retransmission] 2232  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1240"
"139802","151.688301","192.168.2.103","156.225.111.12","TCP","1394","[TCP Retransmission] 2233  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1240"
