"No.","Time","Source","Destination","Protocol","Length","Info"
"20389","106.821425","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5456231 Ack=8524 Win=262656 Len=1240"
"20436","106.829462","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5482271 Ack=8524 Win=262656 Len=1240"
"20443","106.831698","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5484751 Ack=8524 Win=262656 Len=1240"
"20446","106.831710","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5488471 Ack=8524 Win=262656 Len=1240"
"20450","106.833882","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5490951 Ack=8524 Win=262656 Len=1240"
"20461","106.835527","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5499631 Ack=8524 Win=262656 Len=1240"
"20538","106.853759","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5547991 Ack=8524 Win=262656 Len=1240"
"20562","106.857745","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5560391 Ack=8524 Win=262656 Len=1240"
"20732","106.893222","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5670751 Ack=8524 Win=262656 Len=1240 [TCP PDU reassembled in 20811]"
"20756","106.897668","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5676951 Ack=8524 Win=262656 Len=1240 [TCP PDU reassembled in 20811]"
"20792","106.903441","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5704231 Ack=8524 Win=262656 Len=1240 [TCP PDU reassembled in 20811]"
"20797","106.907530","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5706711 Ack=8524 Win=262656 Len=1240 [TCP PDU reassembled in 20811]"
"21007","106.961134","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5824511 Ack=8524 Win=262656 Len=1240 [TCP PDU reassembled in 21094]"
"21098","106.982542","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=5872871 Ack=8524 Win=262656 Len=1240"
"21194","107.003054","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=5926191 Ack=8524 Win=262656 Len=1240"
"21212","107.007181","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=5936111 Ack=8524 Win=262656 Len=1240"
"21367","107.043247","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6017951 Ack=8524 Win=262656 Len=1240"
"21737","117.236320","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6105006 Ack=9098 Win=262144 Len=1240"
"22103","117.317823","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6389471 Ack=9098 Win=262144 Len=1240"
"22108","117.317839","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6395671 Ack=9098 Win=262144 Len=1240"
"22111","117.317847","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6400631 Ack=9098 Win=262144 Len=1240"
"22146","117.326457","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6408071 Ack=9098 Win=262144 Len=1240"
"22392","117.378054","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=6592831 Ack=9098 Win=262144 Len=1240 [TCP PDU reassembled in 22469]"
"22426","117.386011","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6607711 Ack=9098 Win=262144 Len=1240 [TCP PDU reassembled in 22469]"
"22438","117.387999","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6610191 Ack=9098 Win=262144 Len=1240 [TCP PDU reassembled in 22469]"
"22447","117.389891","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6616391 Ack=9098 Win=262144 Len=1240 [TCP PDU reassembled in 22469]"
"23015","117.515719","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6974751 Ack=9098 Win=262144 Len=1240"
"23048","117.523142","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=6997071 Ack=9098 Win=262144 Len=1240 [TCP PDU reassembled in 23063]"
"23173","117.553451","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=7075191 Ack=9098 Win=262144 Len=1240"
"23291","117.581176","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=7133471 Ack=9098 Win=262144 Len=1240 [TCP PDU reassembled in 23378]"
"23335","117.591092","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=7149591 Ack=9098 Win=262144 Len=1240 [TCP PDU reassembled in 23378]"
"23542","117.635701","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=7279791 Ack=9098 Win=262144 Len=1240"
"23581","117.643686","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=7298391 Ack=9098 Win=262144 Len=1240 [TCP PDU reassembled in 23616]"
"23852","117.696798","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=7484391 Ack=9098 Win=262144 Len=1240"
"23917","117.709745","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=7516631 Ack=9098 Win=262144 Len=1240"
"23920","117.712981","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=7521591 Ack=9098 Win=262144 Len=1240"
"23991","117.725232","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=7569951 Ack=9098 Win=262144 Len=1240 [TCP PDU reassembled in 24046]"
"24809","125.888258","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=7890578 Ack=9672 Win=261632 Len=1240 [TCP PDU reassembled in 24856]"
"24915","125.908167","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=7961258 Ack=9672 Win=261632 Len=1240 [TCP PDU reassembled in 24924]"
"25037","125.932642","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8062938 Ack=9672 Win=261632 Len=1240 [TCP PDU reassembled in 25085]"
"25077","125.938278","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8096418 Ack=9672 Win=261632 Len=1240 [TCP PDU reassembled in 25085]"
"25449","126.022207","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8341938 Ack=9672 Win=261632 Len=1240"
"25471","126.026315","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8356818 Ack=9672 Win=261632 Len=1240"
"25491","126.031544","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8365498 Ack=9672 Win=261632 Len=1240"
"25526","126.037267","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8391538 Ack=9672 Win=261632 Len=1240 [TCP PDU reassembled in 25565]"
"25592","126.052694","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8429978 Ack=9672 Win=261632 Len=1240"
"25628","126.059962","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=8458498 Ack=9672 Win=261632 Len=1240"
"25633","126.061565","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8463458 Ack=9672 Win=261632 Len=1240"
"25750","126.086143","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=8544058 Ack=9672 Win=261632 Len=1240"
"25770","126.089755","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=8558938 Ack=9672 Win=261632 Len=1240 [TCP PDU reassembled in 25787]"
"25875","126.115621","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8619698 Ack=9672 Win=261632 Len=1240"
"25914","126.123165","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=8648218 Ack=9672 Win=261632 Len=1240 [TCP PDU reassembled in 25932]"
"26000","126.141495","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8713938 Ack=9672 Win=261632 Len=1240"
"26151","126.167589","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=8823058 Ack=9672 Win=261632 Len=1240 [TCP PDU reassembled in 26213]"
"26163","126.169696","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8828018 Ack=9672 Win=261632 Len=1240 [TCP PDU reassembled in 26213]"
"26172","126.175678","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8832978 Ack=9672 Win=261632 Len=1240 [TCP PDU reassembled in 26213]"
"26234","126.186571","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8872658 Ack=9672 Win=261632 Len=1240"
"26285","126.197466","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=8903658 Ack=9672 Win=261632 Len=1240"
"26487","126.236637","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9049978 Ack=9672 Win=261632 Len=1240"
"26514","126.241820","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9063618 Ack=9672 Win=261632 Len=1240"
"26526","126.245402","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9068578 Ack=9672 Win=261632 Len=1240"
"27225","136.232770","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9317027 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 27330]"
"27276","136.246546","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9333147 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 27330]"
"27386","136.268773","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=9411267 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 27424]"
"27397","136.276289","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=9421187 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 27424]"
"27757","136.355448","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9664227 Ack=10246 Win=261120 Len=1240"
"27769","136.357825","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9667947 Ack=10246 Win=261120 Len=1240"
"27777","136.361435","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9672907 Ack=10246 Win=261120 Len=1240"
"27801","136.366742","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9686547 Ack=10246 Win=261120 Len=1240"
"27880","136.379809","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9741107 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 27897]"
"27940","136.393475","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=9784507 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 28019]"
"27964","136.397510","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9801867 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 28019]"
"27981","136.399522","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9813027 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 28019]"
"27989","136.403641","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9815507 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 28019]"
"28002","136.405516","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9826667 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 28019]"
"28005","136.407532","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=9829147 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 28019]"
"28244","136.458600","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=9958107 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 28276]"
"28871","136.595324","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=10311507 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 28881]"
"28904","136.601613","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=10332587 Ack=10246 Win=261120 Len=1240"
"28908","136.603471","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=10336307 Ack=10246 Win=261120 Len=1240"
"28933","136.609186","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=10359867 Ack=10246 Win=261120 Len=1240"
"29089","136.643975","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=10468987 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 29182]"
"29121","136.651721","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=10481387 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 29182]"
"29166","136.659207","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=10513627 Ack=10246 Win=261120 Len=1240 [TCP PDU reassembled in 29182]"
"29235","136.671840","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=10553307 Ack=10246 Win=261120 Len=1240"
"29236","136.671844","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=10555787 Ack=10246 Win=261120 Len=1240"
"29271","136.677830","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=10580587 Ack=10246 Win=261120 Len=1240"
"29952","146.050886","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=10888959 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 29970]"
"30006","146.059221","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=10941039 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 30095]"
"30194","146.097206","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11042719 Ack=10820 Win=260608 Len=1240"
"30196","146.097217","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=11045199 Ack=10820 Win=260608 Len=1240"
"30363","146.127767","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11174159 Ack=10820 Win=260608 Len=1240"
"30414","146.143774","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=11216319 Ack=10820 Win=260608 Len=1240"
"30426","146.145852","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11220039 Ack=10820 Win=260608 Len=1240"
"30457","146.151870","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=11231199 Ack=10820 Win=260608 Len=1240"
"30486","146.156338","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11244839 Ack=10820 Win=260608 Len=1240"
"30496","146.158453","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=11251039 Ack=10820 Win=260608 Len=1240"
"30503","146.160265","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=11260959 Ack=10820 Win=260608 Len=1240"
"30608","146.183831","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11326679 Ack=10820 Win=260608 Len=1240"
"30611","146.185511","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11330399 Ack=10820 Win=260608 Len=1240"
"30665","146.193348","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=11368839 Ack=10820 Win=260608 Len=1240"
"30852","146.232652","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11471759 Ack=10820 Win=260608 Len=1240"
"30895","146.239725","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11505239 Ack=10820 Win=260608 Len=1240"
"30912","146.247376","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11518879 Ack=10820 Win=260608 Len=1240"
"30914","146.247385","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=11521359 Ack=10820 Win=260608 Len=1240"
"30948","146.255531","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11549879 Ack=10820 Win=260608 Len=1240"
"31005","146.268156","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11577159 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31025]"
"31281","146.326201","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=11750759 Ack=10820 Win=260608 Len=1240"
"31344","146.342279","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11792919 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31440]"
"31348","146.348127","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11800359 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31440]"
"31369","146.354666","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11811519 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31440]"
"31383","146.357997","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11820199 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31440]"
"31412","146.363373","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11838799 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31440]"
"31423","146.368175","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11846239 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31440]"
"31457","146.379324","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11872279 Ack=10820 Win=260608 Len=1240"
"31516","146.391230","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=11899559 Ack=10820 Win=260608 Len=1240"
"31520","146.391244","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=11904519 Ack=10820 Win=260608 Len=1240"
"31744","146.437477","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=12055799 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31762]"
"31751","146.439841","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=12058279 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31762]"
"31770","146.443643","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=12074399 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31879]"
"31806","146.453544","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=12099199 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31879]"
"31813","146.455132","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=12106639 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31879]"
"31859","146.464669","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=12132679 Ack=10820 Win=260608 Len=1240 [TCP PDU reassembled in 31879]"
"31913","146.475895","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [ACK] Seq=12158719 Ack=10820 Win=260608 Len=1240"
"31938","146.483115","172.217.4.202","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1378 [PSH, ACK] Seq=12167399 Ack=10820 Win=260608 Len=1240"
