"No.","Time","Source","Destination","Protocol","Length","Info"
"9743","64.671144","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=2578045 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 9794]"
"9990","64.730295","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=2719405 Ack=1577 Win=268544 Len=1240"
"10024","64.735928","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=2740485 Ack=1577 Win=268544 Len=1240"
"10364","64.809288","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=2953765 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 10433]"
"10376","64.811547","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=2958725 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 10433]"
"10383","64.813597","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=2962445 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 10433]"
"10453","64.826826","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=3014525 Ack=1577 Win=268544 Len=1240"
"10570","64.858170","142.251.32.10","192.168.2.103","TCP","1386","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=3080245 Ack=1577 Win=268544 Len=1240"
"10572","64.859392","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=3083965 Ack=1577 Win=268544 Len=1240"
"10763","72.156052","142.251.32.10","192.168.2.103","TCP","146","[TCP Previous segment not captured] 443  >  1584 [ACK] Seq=11618 Ack=22932 Win=250368 Len=0"
"11022","74.196707","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=3219550 Ack=2151 Win=268032 Len=1240"
"11117","74.221923","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=3301390 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 11182]"
"11154","74.233428","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=3331150 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 11182]"
"11206","74.239805","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=3364630 Ack=2151 Win=268032 Len=1240"
"11252","74.248185","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=3399350 Ack=2151 Win=268032 Len=1240"
"11284","74.257324","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=3434070 Ack=2151 Win=268032 Len=1240"
"11574","74.329651","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=3638670 Ack=2151 Win=268032 Len=1240"
"11692","74.357221","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=3708110 Ack=2151 Win=268032 Len=1240"
"11729","74.363350","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=3727950 Ack=2151 Win=268032 Len=1240"
"11797","74.377939","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=3755230 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 11835]"
"11868","74.391516","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=3792430 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 11922]"
"12452","74.515969","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=4171870 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 12543]"
"12487","74.521679","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=4190470 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 12543]"
"12490","74.523309","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=4195430 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 12543]"
"12495","74.523319","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=4201630 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 12543]"
"12512","74.527664","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=4204110 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 12543]"
"12629","74.550325","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=4284710 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 12646]"
"12838","74.595382","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=4416150 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 12879]"
"12842","74.595391","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=4421110 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 12879]"
