"No.","Time","Source","Destination","Protocol","Length","Info"
"814","2.642105","192.168.2.103","157.240.26.49","TCP","146","[TCP Dup ACK 811#1] 1101  >  443 [ACK] Seq=1040 Ack=532 Win=258 Len=0"
"1156","6.401535","157.240.26.49","192.168.2.103","TCP","146","[TCP Dup ACK 1155#1] 443  >  2030 [ACK] Seq=1 Ack=519 Win=66816 Len=0"
"1473","8.154572","23.192.220.16","192.168.2.103","TCP","1386","443  >  2032 [ACK] Seq=15784 Ack=1127 Win=64128 Len=1240 [TCP PDU reassembled in 1475]"
"1501","8.162709","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=24464 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1502","8.162715","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=25704 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1503","8.162719","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=26944 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1504","8.162727","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=28184 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1505","8.162732","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=29424 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1506","8.162736","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=30664 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1507","8.162740","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=31904 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1508]"
"1509","8.162748","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=34384 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1524]"
"1542","8.169511","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2033 [PSH, ACK] Seq=1241 Ack=220 Win=261 Len=1240"
"1561","8.172372","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=46784 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1562","8.172376","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=48024 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1563","8.172381","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=49264 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1564","8.172385","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=50504 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1565]"
"1566","8.172394","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=52984 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1607]"
"1567","8.172398","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=54224 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1607]"
"1597","8.179427","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=61664 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1607]"
"1598","8.179430","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=62904 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1607]"
"1599","8.179433","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=64144 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1607]"
"1600","8.179436","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=65384 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1607]"
"1601","8.179439","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [ACK] Seq=66624 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1607]"
"1603","8.179445","23.192.220.16","192.168.2.103","TCP","1394","443  >  2032 [PSH, ACK] Seq=69104 Ack=1158 Win=64128 Len=1240 [TCP PDU reassembled in 1604]"
"1607","8.180233","23.192.220.16","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2032 [PSH, ACK] Seq=59184 Ack=1158 Win=64128 Len=1240"
"1672","8.250436","157.240.26.49","192.168.2.103","TCP","146","443  >  2033 [ACK] Seq=6882 Ack=9127 Win=328 Len=0"
"1855","8.505002","157.240.26.49","192.168.2.103","TCP","1386","443  >  2033 [ACK] Seq=18924 Ack=44253 Win=609 Len=1240 [TCP PDU reassembled in 1858]"
"1957","9.913214","157.240.26.49","192.168.2.103","TCP","146","[TCP Dup ACK 1956#1] 443  >  2038 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"1982","9.926233","157.240.26.49","192.168.2.103","TCP","146","443  >  2038 [ACK] Seq=3628 Ack=668 Win=66816 Len=0"
"2015","9.988227","192.168.2.103","157.240.26.49","TCP","146","[TCP Dup ACK 2009#1] 2038  >  443 [ACK] Seq=1198 Ack=4656 Win=64512 Len=0"
"2023","9.997023","157.240.26.49","192.168.2.103","TCP","146","[TCP Dup ACK 2022#1] 443  >  2038 [ACK] Seq=4656 Ack=1916 Win=69120 Len=0"
"2027","9.997450","157.240.26.49","192.168.2.103","TCP","146","[TCP Dup ACK 2022#2] 443  >  2038 [ACK] Seq=4656 Ack=1916 Win=69120 Len=0"
"2032","9.998077","157.240.26.49","192.168.2.103","TCP","154","443  >  2038 [ACK] Seq=4656 Ack=2902 Win=71168 Len=0"
"2239","11.353177","192.168.2.103","157.240.26.49","TCP","146","[TCP Dup ACK 2236#1] 2038  >  443 [ACK] Seq=3976 Ack=28493 Win=65536 Len=0"
"2307","11.368729","157.240.26.49","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2038 [ACK] Seq=52053 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 2356]"
"2308","11.368733","157.240.26.49","192.168.2.103","TCP","1394","443  >  2038 [PSH, ACK] Seq=53293 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 2356]"
"2500","11.461523","157.240.26.49","192.168.2.103","TCP","1394","443  >  2038 [ACK] Seq=121734 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 2511]"
"2501","11.461527","157.240.26.49","192.168.2.103","TCP","1394","443  >  2038 [ACK] Seq=122974 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 2511]"
"2502","11.461530","157.240.26.49","192.168.2.103","TCP","1394","443  >  2038 [ACK] Seq=124214 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 2511]"
"2503","11.461533","157.240.26.49","192.168.2.103","TCP","1394","443  >  2038 [ACK] Seq=125454 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 2511]"
"2504","11.461539","157.240.26.49","192.168.2.103","TCP","1394","443  >  2038 [PSH, ACK] Seq=126694 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 2511]"
"2505","11.461542","157.240.26.49","192.168.2.103","TCP","1394","443  >  2038 [ACK] Seq=127934 Ack=3976 Win=77056 Len=1240 [TCP PDU reassembled in 2511]"
"2525","11.466987","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2038 [ACK] Seq=136953 Ack=3976 Win=77056 Len=1240"
"2554","11.480153","157.240.26.49","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2038 [PSH, ACK] Seq=151833 Ack=3976 Win=77056 Len=1240"
"2557","11.480168","157.240.26.49","192.168.2.103","TCP","1394","443  >  2038 [ACK] Seq=155553 Ack=3976 Win=77056 Len=1240"
"2566","11.480774","192.168.2.103","157.240.26.49","TCP","146","[TCP Dup ACK 2563#1] 2038  >  443 [ACK] Seq=3976 Ack=151833 Win=65536 Len=0"
"2569","11.481267","192.168.2.103","157.240.26.49","TCP","146","[TCP Dup ACK 2563#2] 2038  >  443 [ACK] Seq=3976 Ack=151833 Win=65536 Len=0"
"2931","15.574318","34.36.199.114","192.168.2.103","TCP","146","443  >  2039 [ACK] Seq=1 Ack=675 Win=269056 Len=0"
"2997","15.751390","34.36.199.114","192.168.2.103","TCP","166","443  >  2041 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"2998","15.751402","34.36.199.114","192.168.2.103","TCP","166","443  >  2042 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"2999","15.751409","34.36.199.114","192.168.2.103","TCP","166","443  >  2043 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"3000","15.751413","34.36.199.114","192.168.2.103","TCP","166","443  >  2045 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"3001","15.751418","34.36.199.114","192.168.2.103","TCP","166","443  >  2044 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"3002","15.751422","34.36.199.114","192.168.2.103","TCP","166","443  >  2046 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"3003","15.751426","34.36.199.114","192.168.2.103","TCP","166","443  >  2047 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"3115","15.797255","34.36.199.114","192.168.2.103","TCP","154","443  >  2044 [ACK] Seq=220 Ack=1044 Win=268800 Len=0"
"3116","15.797259","34.36.199.114","192.168.2.103","TCP","154","443  >  2040 [ACK] Seq=220 Ack=1046 Win=268800 Len=0"
"3188","15.824247","34.36.199.114","192.168.2.103","TCP","146","443  >  2044 [ACK] Seq=965 Ack=1337 Win=268544 Len=0"
"3198","15.827229","34.36.199.114","192.168.2.103","TCP","146","[TCP Dup ACK 3196#1] 443  >  2049 [ACK] Seq=965 Ack=1343 Win=268544 Len=0"
"3280","15.850205","34.36.199.114","192.168.2.103","TCP","146","[TCP Dup ACK 3279#1] 443  >  2049 [ACK] Seq=1166 Ack=1643 Win=268288 Len=0"
"3374","15.875362","34.36.199.114","192.168.2.103","TCP","146","[TCP Dup ACK 3373#1] 443  >  2043 [ACK] Seq=1367 Ack=1954 Win=268032 Len=0"
"3436","15.892145","34.36.199.114","192.168.2.103","TCP","146","443  >  2044 [ACK] Seq=1568 Ack=2251 Win=267776 Len=0"
"3446","15.893126","34.36.199.114","192.168.2.103","TCP","146","[TCP Dup ACK 3436#1] 443  >  2044 [ACK] Seq=1568 Ack=2251 Win=267776 Len=0"
"3458","15.897752","34.36.199.114","192.168.2.103","TCP","146","[TCP Dup ACK 3457#1] 443  >  2042 [ACK] Seq=1552 Ack=2274 Win=267776 Len=0"
"3519","15.918324","34.36.199.114","192.168.2.103","TCP","154","443  >  2040 [ACK] Seq=1861 Ack=2576 Win=267520 Len=0"
"3520","15.918327","34.36.199.114","192.168.2.103","TCP","154","443  >  2044 [ACK] Seq=1753 Ack=2584 Win=267520 Len=0"
"3537","15.923982","34.36.199.114","192.168.2.103","TCP","146","[TCP Dup ACK 3536#1] 443  >  2049 [ACK] Seq=1737 Ack=2653 Win=267520 Len=0"
"3596","15.940252","34.36.199.114","192.168.2.103","TCP","146","443  >  2044 [ACK] Seq=1938 Ack=2920 Win=267264 Len=0"
"3618","15.946321","34.36.199.114","192.168.2.103","TCP","146","[TCP Dup ACK 3615#1] 443  >  2040 [ACK] Seq=2046 Ack=2922 Win=267264 Len=0"
"3644","15.950921","192.168.2.103","34.36.199.114","TCP","146","[TCP Dup ACK 3640#1] 2046  >  443 [ACK] Seq=2634 Ack=1923 Win=65792 Len=0"
"4557","17.442812","157.240.26.35","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2051 [ACK] Seq=1 Ack=342 Win=66816 Len=1240"
"4558","17.442816","157.240.26.35","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2051 [PSH, ACK] Seq=1241 Ack=342 Win=66816 Len=1240"
"4687","17.553997","157.240.26.35","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2053 [ACK] Seq=4467 Ack=601 Win=67840 Len=1240"
"4688","17.554002","157.240.26.35","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2053 [ACK] Seq=5707 Ack=601 Win=67840 Len=1240"
"4691","17.554016","157.240.26.35","192.168.2.103","TCP","1394","443  >  2053 [ACK] Seq=9427 Ack=601 Win=67840 Len=1240"
"4692","17.554021","157.240.26.35","192.168.2.103","TCP","1394","443  >  2053 [PSH, ACK] Seq=10667 Ack=601 Win=67840 Len=1240"
"4693","17.554025","157.240.26.35","192.168.2.103","TCP","1394","443  >  2053 [ACK] Seq=11907 Ack=601 Win=67840 Len=1240"
"4694","17.554030","157.240.26.35","192.168.2.103","TCP","1394","443  >  2053 [PSH, ACK] Seq=13147 Ack=601 Win=67840 Len=1240"
"4695","17.554037","157.240.26.35","192.168.2.103","TCP","1394","443  >  2053 [ACK] Seq=14387 Ack=601 Win=67840 Len=1240"
"6060","27.212601","142.250.190.42","192.168.2.103","TCP","146","443  >  2057 [ACK] Seq=5949 Ack=6228 Win=264448 Len=0"
"6970","34.037592","157.240.26.49","192.168.2.103","TCP","154","443  >  2064 [ACK] Seq=3628 Ack=2162 Win=70400 Len=0"
"6971","34.037604","157.240.26.49","192.168.2.103","TCP","154","443  >  2064 [ACK] Seq=3628 Ack=2332 Win=72704 Len=0"
"6972","34.037609","157.240.26.49","192.168.2.103","TCP","323","[TCP Out-Of-Order] 443  >  2064 [PSH, ACK] Seq=3628 Ack=2332 Win=72704 Len=169"
"6973","34.037616","157.240.26.49","192.168.2.103","TCP","228","[TCP Out-Of-Order] 443  >  2064 [PSH, ACK] Seq=3797 Ack=2332 Win=72704 Len=74"
"6977","34.038140","157.240.26.49","192.168.2.103","TCP","154","443  >  2064 [ACK] Seq=3628 Ack=2162 Win=70400 Len=0"
"6981","34.038377","157.240.26.49","192.168.2.103","TCP","154","443  >  2064 [ACK] Seq=3628 Ack=2162 Win=70400 Len=0"
"7500","38.894422","142.250.190.42","192.168.2.103","TCP","1386","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=19571 Ack=1003 Win=269056 Len=1240"
"7547","38.907897","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=28251 Ack=1003 Win=269056 Len=1240"
"7549","38.907905","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=30731 Ack=1003 Win=269056 Len=1240"
"7593","38.920038","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=58011 Ack=1003 Win=269056 Len=1240"
"7594","38.920043","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=60491 Ack=1003 Win=269056 Len=1240"
"7620","38.923658","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=77851 Ack=1003 Win=269056 Len=1240"
"7810","38.962400","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=185731 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 7822]"
"7811","38.962404","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=186971 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 7822]"
"7812","38.962408","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=188211 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 7822]"
"7813","38.962412","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=189451 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 7822]"
"7814","38.962416","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=190691 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 7822]"
"7859","38.972033","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=209291 Ack=1003 Win=269056 Len=1240"
"7860","38.972042","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=210531 Ack=1003 Win=269056 Len=1240"
"7862","38.973614","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=213011 Ack=1003 Win=269056 Len=1240"
"7863","38.973618","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=214251 Ack=1003 Win=269056 Len=1240"
"7864","38.973622","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=215491 Ack=1003 Win=269056 Len=1240"
"7865","38.973627","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=216731 Ack=1003 Win=269056 Len=1240"
"7899","38.980173","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=242771 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 7923]"
"7910","38.983455","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=237811 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 7923]"
"7945","38.990485","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=260131 Ack=1003 Win=269056 Len=1240"
"8040","39.009669","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=317171 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8043]"
"8043","39.009681","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=320891 Ack=1003 Win=269056 Len=1240"
"8069","39.017971","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=343211 Ack=1003 Win=269056 Len=1240"
"8070","39.017973","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=344451 Ack=1003 Win=269056 Len=1240"
"8108","39.028445","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=375451 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8165]"
"8109","39.028450","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=376691 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8165]"
"8110","39.028454","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=361811 Ack=1003 Win=269056 Len=1240"
"8112","39.030019","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=363051 Ack=1003 Win=269056 Len=1240"
"8113","39.030023","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=364291 Ack=1003 Win=269056 Len=1240"
"8114","39.030027","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=365531 Ack=1003 Win=269056 Len=1240"
"8115","39.030031","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=366771 Ack=1003 Win=269056 Len=1240"
"8116","39.030035","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=368011 Ack=1003 Win=269056 Len=1240"
"8140","39.035480","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=394051 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8165]"
"8193","39.046607","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=420091 Ack=1003 Win=269056 Len=1240"
"8198","39.046626","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=413891 Ack=1003 Win=269056 Len=1240"
"8205","39.048510","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=416371 Ack=1003 Win=269056 Len=1240"
"8229","39.056337","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=436211 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8242]"
"8230","39.056341","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=437451 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8242]"
"8231","39.056345","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=438691 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8242]"
"8232","39.056350","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=439931 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8242]"
"8233","39.056354","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=441171 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8242]"
"8267","39.063843","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=452331 Ack=1003 Win=269056 Len=1240"
"8270","39.063850","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=456051 Ack=1003 Win=269056 Len=1240"
"8276","39.065813","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=457291 Ack=1003 Win=269056 Len=1240"
"8277","39.065817","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=458531 Ack=1003 Win=269056 Len=1240"
"8324","39.075115","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=489531 Ack=1003 Win=269056 Len=1240"
"8325","39.075117","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=490771 Ack=1003 Win=269056 Len=1240"
"8428","39.090367","192.168.2.103","142.250.190.42","TCP","146","2065  >  443 [ACK] Seq=1003 Ack=557731 Win=131328 Len=0"
"8430","39.090884","142.250.190.42","192.168.2.103","TCP","1386","443  >  2065 [PSH, ACK] Seq=558971 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8450]"
"8466","39.097123","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=575091 Ack=1003 Win=269056 Len=1240"
"8522","39.112122","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=606091 Ack=1003 Win=269056 Len=1240"
"8555","39.122407","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=628411 Ack=1003 Win=269056 Len=1240"
"8556","39.122412","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=629651 Ack=1003 Win=269056 Len=1240"
"8557","39.122416","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=630891 Ack=1003 Win=269056 Len=1240"
"8558","39.122421","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=632131 Ack=1003 Win=269056 Len=1240"
"8559","39.122424","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=633371 Ack=1003 Win=269056 Len=1240"
"8560","39.122428","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=634611 Ack=1003 Win=269056 Len=1240"
"8570","39.127951","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=645771 Ack=1003 Win=269056 Len=1240"
"8574","39.127966","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=650731 Ack=1003 Win=269056 Len=1240"
"8606","39.136539","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=675531 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8616]"
"8612","39.136564","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=673051 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8616]"
"8659","39.149314","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=709011 Ack=1003 Win=269056 Len=1240"
"8775","39.185112","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=774731 Ack=1003 Win=269056 Len=1240"
"8778","39.185124","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=778451 Ack=1003 Win=269056 Len=1240"
"8783","39.187070","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=767291 Ack=1003 Win=269056 Len=1240"
"8785","39.187074","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=769771 Ack=1003 Win=269056 Len=1240"
"8786","39.187076","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=771011 Ack=1003 Win=269056 Len=1240"
"8814","39.194519","142.250.190.42","192.168.2.103","TCP","1386","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=785891 Ack=1003 Win=269056 Len=1240"
"8816","39.195732","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=787131 Ack=1003 Win=269056 Len=1240"
"8817","39.195737","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=788371 Ack=1003 Win=269056 Len=1240"
"8858","39.204766","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=810691 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8915]"
"8859","39.204770","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=811931 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8915]"
"8860","39.204774","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=813171 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8915]"
"8865","39.206920","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=804491 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8915]"
"8882","39.210342","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=820611 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8915]"
"8883","39.210346","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=821851 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8915]"
"8884","39.210350","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=823091 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 8915]"
