"No.","Time","Source","Destination","Protocol","Length","Info"
"10006","39.471307","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=1403411 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 10129]"
"10044","39.481444","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=1420771 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 10129]"
"10078","39.489446","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=1433171 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 10129]"
"10117","39.497897","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=1455491 Ack=1003 Win=269056 Len=1240 [TCP PDU reassembled in 10129]"
"10391","41.974122","142.250.190.42","192.168.2.103","TCP","146","[TCP Previous segment not captured] 443  >  2057 [ACK] Seq=8465 Ack=13960 Win=257280 Len=0"
"11270","47.295786","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [PSH, ACK] Seq=285588 Ack=16467 Win=254976 Len=1240"
"12037","47.465340","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [PSH, ACK] Seq=736948 Ack=16467 Win=254976 Len=1240 [TCP PDU reassembled in 12048]"
"13426","47.745605","142.250.190.42","192.168.2.103","TCP","191","[TCP Previous segment not captured] 443  >  2057 [PSH, ACK] Seq=1604948 Ack=16467 Win=254976 Len=37"
"14380","56.846600","142.250.190.42","192.168.2.103","TCP","146","[TCP Previous segment not captured] 443  >  2057 [ACK] Seq=1606877 Ack=22838 Win=249600 Len=0"
"14815","57.602022","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [PSH, ACK] Seq=1812676 Ack=22838 Win=249600 Len=1240"
"14830","57.604002","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [PSH, ACK] Seq=1827556 Ack=22838 Win=249600 Len=1240"
"14860","57.610244","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [PSH, ACK] Seq=1842436 Ack=22838 Win=249600 Len=1240"
"14916","57.619845","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [ACK] Seq=1880876 Ack=22838 Win=249600 Len=1240 [TCP PDU reassembled in 15005]"
"14923","57.622039","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [PSH, ACK] Seq=1883356 Ack=22838 Win=249600 Len=1240 [TCP PDU reassembled in 15005]"
"14970","57.630706","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [PSH, ACK] Seq=1916836 Ack=22838 Win=249600 Len=1240 [TCP PDU reassembled in 15005]"
"15055","57.646099","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [PSH, ACK] Seq=1968916 Ack=22838 Win=249600 Len=1240 [TCP PDU reassembled in 15098]"
"15183","57.675853","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [ACK] Seq=2034636 Ack=22838 Win=249600 Len=1240"
"16293","57.928284","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [ACK] Seq=2693076 Ack=22838 Win=249600 Len=1240 [TCP PDU reassembled in 16308]"
"16405","57.949199","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [PSH, ACK] Seq=2766236 Ack=22838 Win=249600 Len=1240"
"16788","58.025586","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2057 [ACK] Seq=3035316 Ack=22838 Win=249600 Len=1240"
"17732","67.654765","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=1529086 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 17799]"
"18400","67.794434","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=1977854 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 18410]"
"18487","67.810569","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2029934 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 18515]"
"18491","67.812191","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=2037374 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 18515]"
"18494","67.812202","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2041094 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 18515]"
"18699","67.858704","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=2165094 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 18754]"
"18738","67.867592","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2184934 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 18754]"
"18814","67.883772","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2241974 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 18835]"
"18927","67.910050","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=2299014 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 18979]"
"18953","67.915649","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=2310174 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 18979]"
"19009","67.926214","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2346134 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 19038]"
"19158","67.958337","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=2429214 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 19246]"
"19168","67.960119","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=2432934 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 19246]"
"19189","67.964112","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2439134 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 19246]"
"19222","67.969608","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2460214 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 19246]"
"19255","67.978692","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=2470134 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 19271]"
"19547","68.038427","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2673494 Ack=5442 Win=265216 Len=1240"
"19581","68.044200","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2692094 Ack=5442 Win=265216 Len=1240"
"19613","68.052644","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=2715654 Ack=5442 Win=265216 Len=1240"
"19835","68.088485","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=2875614 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 19844]"
"19936","68.111703","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2941334 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 20005]"
"19994","68.124710","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=2978534 Ack=5442 Win=265216 Len=1240 [TCP PDU reassembled in 20005]"
"21008","77.577114","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=3268481 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 21024]"
