"No.","Time","Source","Destination","Protocol","Length","Info"
"52969","52.515442","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [ACK] Seq=3008797 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 53038]"
"52970","52.515447","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [PSH, ACK] Seq=3010037 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 53038]"
"52971","52.515451","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [ACK] Seq=3011277 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 53038]"
"52972","52.515455","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [PSH, ACK] Seq=3012517 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 53038]"
"52973","52.515459","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [ACK] Seq=3013757 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 53038]"
"52974","52.515463","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [PSH, ACK] Seq=3014997 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 53038]"
"52975","52.515468","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [ACK] Seq=3016237 Ack=1577 Win=268544 Len=1240 [TCP PDU reassembled in 53038]"
"53073","52.548197","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [PSH, ACK] Seq=3057157 Ack=1577 Win=268544 Len=1240"
"53137","52.569105","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [ACK] Seq=3078237 Ack=1577 Win=268544 Len=1240"
"68390","56.703332","142.250.191.138","192.168.2.103","TCP","146","[TCP Dup ACK 68389#1] 443  >  2193 [ACK] Seq=8473 Ack=13958 Win=257024 Len=0"
"68391","56.703610","142.250.191.138","192.168.2.103","TCP","146","[TCP Dup ACK 68389#2] 443  >  2193 [ACK] Seq=8473 Ack=13958 Win=257024 Len=0"
"68396","56.704728","142.250.191.138","192.168.2.103","TCP","146","[TCP Dup ACK 68389#3] 443  >  2193 [ACK] Seq=8473 Ack=13958 Win=257024 Len=0"
"77065","61.364960","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [PSH, ACK] Seq=3104313 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 77075]"
"77072","61.365725","192.168.2.103","142.250.191.138","TCP","146","[TCP Dup ACK 77069#1] 2201  >  443 [ACK] Seq=2151 Ack=3105553 Win=131328 Len=0"
"77127","61.377795","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [ACK] Seq=3123772 Ack=2151 Win=268032 Len=1240"
"77128","61.377799","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [PSH, ACK] Seq=3125012 Ack=2151 Win=268032 Len=1240"
"77139","61.379928","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [ACK] Seq=3126252 Ack=2151 Win=268032 Len=1240"
"77267","61.398478","192.168.2.103","142.250.191.138","TCP","146","[TCP Dup ACK 77264#1] 2201  >  443 [ACK] Seq=2151 Ack=3214850 Win=131328 Len=0"
"77295","61.404018","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [PSH, ACK] Seq=3228490 Ack=2151 Win=268032 Len=1240"
"77296","61.404022","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [ACK] Seq=3229730 Ack=2151 Win=268032 Len=1240"
"77297","61.404026","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [ACK] Seq=3230970 Ack=2151 Win=268032 Len=1240"
"77298","61.404030","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [PSH, ACK] Seq=3232210 Ack=2151 Win=268032 Len=1240"
"77299","61.404034","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [ACK] Seq=3233450 Ack=2151 Win=268032 Len=1240"
"77300","61.404038","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [ACK] Seq=3234690 Ack=2151 Win=268032 Len=1240"
"77328","61.410473","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [ACK] Seq=3242130 Ack=2151 Win=268032 Len=1240"
"77435","61.430960","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [PSH, ACK] Seq=3323970 Ack=2151 Win=268032 Len=1240"
"77436","61.430963","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [ACK] Seq=3325210 Ack=2151 Win=268032 Len=1240"
"77440","61.430974","142.250.191.138","192.168.2.103","TCP","1394","443  >  2201 [ACK] Seq=3330170 Ack=2151 Win=268032 Len=1240"
"77502","61.439831","142.250.191.138","192.168.2.103","TCP","1386","[TCP Out-Of-Order] 443  >  2201 [PSH, ACK] Seq=3368610 Ack=2151 Win=268032 Len=1240"
"77504","61.442256","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [ACK] Seq=3369850 Ack=2151 Win=268032 Len=1240"
"77519","61.445002","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [ACK] Seq=3371090 Ack=2151 Win=268032 Len=1240"
"77520","61.445007","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [ACK] Seq=3389690 Ack=2151 Win=268032 Len=1240"
"77645","61.467111","192.168.2.103","142.250.191.138","TCP","146","[TCP Dup ACK 77642#1] 2201  >  443 [ACK] Seq=2151 Ack=3474010 Win=131328 Len=0"
"77659","61.471416","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [ACK] Seq=3475250 Ack=2151 Win=268032 Len=1240"
"77815","61.496514","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [PSH, ACK] Seq=3575578 Ack=2151 Win=268032 Len=1240"
"77844","61.501237","142.250.191.138","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2201 [ACK] Seq=3596658 Ack=2151 Win=268032 Len=1240"
"78018","61.539281","192.168.2.103","142.250.191.138","TCP","146","[TCP Dup ACK 78015#1] 2201  >  443 [ACK] Seq=2151 Ack=3708258 Win=131328 Len=0"
"78253","61.581427","192.168.2.103","142.250.191.138","TCP","146","[TCP Dup ACK 78250#1] 2201  >  443 [ACK] Seq=2151 Ack=3860778 Win=131328 Len=0"
